conversation_id,persona_id,persona_name,persona_group,persona_volatility,num_turns,avg_drift,total_distance,drift_variance
finance_74_9,12,Negative Anticipator,negative,medium,9,0.25844467,2.0675573,0.040895157
finance_74_9,13,Critical Evaluator,negative,medium,9,0.1514777,1.2118216,0.014490027
finance_74_9,14,Self Demanding,negative,medium,9,0.064182706,0.51346165,0.0032064733
finance_74_9,15,Threat Aware,negative,medium,9,0.21806414,1.7445132,0.028626129
finance_74_9,16,Emotionally Balanced,balanced,medium,9,0.07783382,0.62267053,0.0028366493
finance_74_9,17,Empathy Driven,balanced,medium,9,0.49071366,3.9257092,0.108207084
finance_74_9,18,Socially Sensitive,balanced,medium,9,0.23233469,1.8586775,0.03326291
finance_74_9,19,Cautious Processor,balanced,medium,9,0.07834233,0.62673867,0.002842472
finance_76_10,0,Stoic Regulator,suppressive,low,10,0.10363126,0.9326813,0.0067704557
finance_76_10,1,Calm Reflective,suppressive,low,10,0.15163654,1.3647288,0.016447527
finance_76_10,2,Detached Observer,suppressive,low,10,0.044526417,0.40073776,0.0019366822
finance_76_10,3,Rational Analyzer,suppressive,low,10,0.079083115,0.71174806,0.0046594013
finance_76_10,4,Emotionally Volatile,reactive,high,10,0.28981727,2.6083555,0.070362
finance_76_10,5,Highly Sensitive,reactive,high,10,0.37391296,3.3652167,0.10276993
finance_76_10,6,Easily Overwhelmed,reactive,high,10,0.20492178,1.8442961,0.03338193
finance_76_10,7,Impulsive Reactor,reactive,high,10,0.32400864,2.9160779,0.0819343
finance_76_10,8,Optimistic Interpreter,positive,medium,10,0.29182047,2.6263843,0.054803576
finance_76_10,9,Gratitude Focused,positive,medium,10,0.14002901,1.2602612,0.015088237
finance_76_10,10,Hope Oriented,positive,medium,10,0.23389244,2.105032,0.035547923
finance_76_10,11,Reward Seeker,positive,medium,10,0.020718994,0.18647094,0.00025175605
finance_76_10,12,Negative Anticipator,negative,medium,10,0.23539954,2.1185958,0.04115872
finance_76_10,13,Critical Evaluator,negative,medium,10,0.13771236,1.2394112,0.014623945
finance_76_10,14,Self Demanding,negative,medium,10,0.05829617,0.52466553,0.0031989105
finance_76_10,15,Threat Aware,negative,medium,10,0.19855776,1.7870198,0.028947115
finance_76_10,16,Emotionally Balanced,balanced,medium,10,0.07023182,0.63208634,0.002847866
finance_76_10,17,Empathy Driven,balanced,medium,10,0.44665587,4.0199027,0.11137617
finance_76_10,18,Socially Sensitive,balanced,medium,10,0.20992392,1.8893152,0.03326476
finance_76_10,19,Cautious Processor,balanced,medium,10,0.07095194,0.63856745,0.0028911857
finance_92_9,0,Stoic Regulator,suppressive,low,9,0.11368751,0.90950006,0.006477883
finance_92_9,1,Calm Reflective,suppressive,low,9,0.16694832,1.3355865,0.015990479
finance_92_9,2,Detached Observer,suppressive,low,9,0.04959306,0.3967445,0.0020393087
finance_92_9,3,Rational Analyzer,suppressive,low,9,0.08761994,0.7009595,0.0047051692
finance_92_9,4,Emotionally Volatile,reactive,high,9,0.3199585,2.559668,0.06988844
finance_92_9,5,Highly Sensitive,reactive,high,9,0.41190186,3.295215,0.100841925
finance_92_9,6,Easily Overwhelmed,reactive,high,9,0.22601373,1.8081099,0.032852963
finance_92_9,7,Impulsive Reactor,reactive,high,9,0.35735437,2.858835,0.080777496
finance_92_9,8,Optimistic Interpreter,positive,medium,9,0.31942993,2.5554395,0.05424194
finance_92_9,9,Gratitude Focused,positive,medium,9,0.15451033,1.2360827,0.015116213
finance_92_9,10,Hope Oriented,positive,medium,9,0.25662863,2.053029,0.0350898
finance_92_9,11,Reward Seeker,positive,medium,9,0.022661714,0.18129371,0.00026348658
finance_92_9,12,Negative Anticipator,negative,medium,9,0.2587386,2.0699089,0.041131735
finance_92_9,13,Critical Evaluator,negative,medium,9,0.15199514,1.2159611,0.014658505
finance_92_9,14,Self Demanding,negative,medium,9,0.064768665,0.5181493,0.0032991655
finance_92_9,15,Threat Aware,negative,medium,9,0.2185067,1.7480536,0.028862553
finance_92_9,16,Emotionally Balanced,balanced,medium,9,0.07659215,0.6127372,0.002648245
finance_92_9,17,Empathy Driven,balanced,medium,9,0.4897551,3.9180408,0.107042
finance_92_9,18,Socially Sensitive,balanced,medium,9,0.23132263,1.850581,0.032501716
finance_92_9,19,Cautious Processor,balanced,medium,9,0.07760015,0.6208012,0.0027411142
finance_96_8,0,Stoic Regulator,suppressive,low,8,0.12657839,0.88604873,0.006168517
finance_96_8,1,Calm Reflective,suppressive,low,8,0.18620816,1.3034571,0.015408286
finance_96_8,2,Detached Observer,suppressive,low,8,0.055083256,0.3855828,0.0020323084
finance_96_8,3,Rational Analyzer,suppressive,low,8,0.097239725,0.68067807,0.0045075538
finance_96_8,4,Emotionally Volatile,reactive,high,8,0.35733467,2.5013428,0.06870608
finance_96_8,5,Highly Sensitive,reactive,high,8,0.45849246,3.2094471,0.09740359
finance_96_8,6,Easily Overwhelmed,reactive,high,8,0.25243416,1.7670391,0.032100797
finance_96_8,7,Impulsive Reactor,reactive,high,8,0.3983655,2.7885585,0.07859014
finance_96_8,8,Optimistic Interpreter,positive,medium,8,0.3530303,2.4712121,0.052653138
finance_96_8,9,Gratitude Focused,positive,medium,8,0.17164704,1.2015293,0.014743171
finance_96_8,10,Hope Oriented,positive,medium,8,0.283993,1.987951,0.03379142
finance_96_8,11,Reward Seeker,positive,medium,8,0.025052385,0.1753667,0.00026883642
finance_96_8,12,Negative Anticipator,negative,medium,8,0.28697962,2.0088573,0.040312123
finance_96_8,13,Critical Evaluator,negative,medium,8,0.16886553,1.1820587,0.014291129
finance_96_8,14,Self Demanding,negative,medium,8,0.07206583,0.5044608,0.0032879864
finance_96_8,15,Threat Aware,negative,medium,8,0.24243736,1.6970615,0.028122243
finance_96_8,16,Emotionally Balanced,balanced,medium,8,0.08516114,0.596128,0.0025326894
finance_96_8,17,Empathy Driven,balanced,medium,8,0.5416199,3.7913394,0.099498324
finance_96_8,18,Socially Sensitive,balanced,medium,8,0.25805557,1.806389,0.031498738
finance_96_8,19,Cautious Processor,balanced,medium,8,0.08620436,0.6034305,0.0026015076
fitness_11_10,0,Stoic Regulator,suppressive,low,10,0.1047281,0.9425529,0.0070028114
fitness_11_10,1,Calm Reflective,suppressive,low,10,0.15262596,1.3736336,0.01678785
fitness_11_10,2,Detached Observer,suppressive,low,10,0.04351449,0.3916304,0.0018002202
fitness_11_10,3,Rational Analyzer,suppressive,low,10,0.07791147,0.70120317,0.0044194763
fitness_11_10,4,Emotionally Volatile,reactive,high,10,0.2907098,2.616388,0.07099312
fitness_11_10,5,Highly Sensitive,reactive,high,10,0.3754481,3.379033,0.10409033
fitness_11_10,6,Easily Overwhelmed,reactive,high,10,0.20585398,1.8526858,0.033870216
fitness_11_10,7,Impulsive Reactor,reactive,high,10,0.32519403,2.9267464,0.08284237
fitness_11_10,8,Optimistic Interpreter,positive,medium,10,0.2919998,2.627998,0.05453126
fitness_11_10,9,Gratitude Focused,positive,medium,10,0.13921796,1.2529616,0.014744169
fitness_11_10,10,Hope Oriented,positive,medium,10,0.23347992,2.1013193,0.03511083
fitness_11_10,11,Reward Seeker,positive,medium,10,0.02116905,0.19052145,0.0002682603
fitness_11_10,12,Negative Anticipator,negative,medium,10,0.2350567,2.1155102,0.040723626
fitness_11_10,13,Critical Evaluator,negative,medium,10,0.13688727,1.2319854,0.014279541
fitness_11_10,14,Self Demanding,negative,medium,10,0.05734841,0.5161357,0.0030322238
fitness_11_10,15,Threat Aware,negative,medium,10,0.19791552,1.7812397,0.028480746
fitness_11_10,16,Emotionally Balanced,balanced,medium,10,0.07163363,0.6447027,0.00304191
fitness_11_10,17,Empathy Driven,balanced,medium,10,0.44868878,4.038199,0.11296727
fitness_11_10,18,Socially Sensitive,balanced,medium,10,0.21084581,1.8976123,0.03373171
fitness_11_10,19,Cautious Processor,balanced,medium,10,0.07204445,0.6484,0.0030373724
fitness_12_10,0,Stoic Regulator,suppressive,low,10,0.10477435,0.94296914,0.0070049562
fitness_12_10,1,Calm Reflective,suppressive,low,10,0.15270422,1.374338,0.01680052
fitness_12_10,2,Detached Observer,suppressive,low,10,0.043529212,0.3917629,0.0018275481
fitness_12_10,3,Rational Analyzer,suppressive,low,10,0.07790045,0.70110404,0.004453903
fitness_12_10,4,Emotionally Volatile,reactive,high,10,0.2908077,2.6172693,0.07111756
fitness_12_10,5,Highly Sensitive,reactive,high,10,0.37542853,3.3788567,0.10427837
fitness_12_10,6,Easily Overwhelmed,reactive,high,10,0.20594738,1.8535265,0.033894077
fitness_12_10,7,Impulsive Reactor,reactive,high,10,0.32520476,2.926843,0.08293765
fitness_12_10,8,Optimistic Interpreter,positive,medium,10,0.29152536,2.6237283,0.054451168
fitness_12_10,9,Gratitude Focused,positive,medium,10,0.13925205,1.2532685,0.014827685
fitness_12_10,10,Hope Oriented,positive,medium,10,0.23321311,2.098918,0.03518342
fitness_12_10,11,Reward Seeker,positive,medium,10,0.021321764,0.19189587,0.00027115643
fitness_12_10,12,Negative Anticipator,negative,medium,10,0.2348626,2.1137633,0.040798597
fitness_12_10,13,Critical Evaluator,negative,medium,10,0.13687119,1.2318407,0.014339977
fitness_12_10,14,Self Demanding,negative,medium,10,0.057380192,0.51642174,0.003066648
fitness_12_10,15,Threat Aware,negative,medium,10,0.19782624,1.7804362,0.028589865
fitness_12_10,16,Emotionally Balanced,balanced,medium,10,0.07165461,0.6448915,0.0030362022
fitness_12_10,17,Empathy Driven,balanced,medium,10,0.44834942,4.035145,0.11302282
fitness_12_10,18,Socially Sensitive,balanced,medium,10,0.21092881,1.8983593,0.03376632
fitness_12_10,19,Cautious Processor,balanced,medium,10,0.072050355,0.6484532,0.003038305
fitness_16_9,0,Stoic Regulator,suppressive,low,9,0.11566559,0.92532474,0.006932922
fitness_16_9,1,Calm Reflective,suppressive,low,9,0.16881245,1.3504996,0.016754717
fitness_16_9,2,Detached Observer,suppressive,low,9,0.04796611,0.3837289,0.0018168588
fitness_16_9,3,Rational Analyzer,suppressive,low,9,0.08582019,0.6865615,0.0043474245
fitness_16_9,4,Emotionally Volatile,reactive,high,9,0.32179028,2.5743222,0.07176293
fitness_16_9,5,Highly Sensitive,reactive,high,9,0.41485322,3.3188257,0.104306206
fitness_16_9,6,Easily Overwhelmed,reactive,high,9,0.2278524,1.8228192,0.03406638
fitness_16_9,7,Impulsive Reactor,reactive,high,9,0.35963345,2.8770676,0.083287224
fitness_16_9,8,Optimistic Interpreter,positive,medium,9,0.31969064,2.5575252,0.05414754
fitness_16_9,9,Gratitude Focused,positive,medium,9,0.15345207,1.2276165,0.014720248
fitness_16_9,10,Hope Oriented,positive,medium,9,0.2562238,2.0497904,0.03474759
fitness_16_9,11,Reward Seeker,positive,medium,9,0.023170087,0.1853607,0.0002796319
fitness_16_9,12,Negative Anticipator,negative,medium,9,0.2584389,2.067511,0.04080603
fitness_16_9,13,Critical Evaluator,negative,medium,9,0.15087835,1.2070268,0.014247468
fitness_16_9,14,Self Demanding,negative,medium,9,0.06334058,0.50672466,0.0030604927
fitness_16_9,15,Threat Aware,negative,medium,9,0.21782431,1.7425945,0.028449915
fitness_16_9,16,Emotionally Balanced,balanced,medium,9,0.079156525,0.6332522,0.0030381077
fitness_16_9,17,Empathy Driven,balanced,medium,9,0.49321973,3.9457579,0.11043099
fitness_16_9,18,Socially Sensitive,balanced,medium,9,0.23333517,1.8666813,0.033805
fitness_16_9,19,Cautious Processor,balanced,medium,9,0.079471305,0.63577044,0.0030051996
fitness_19_9,0,Stoic Regulator,suppressive,low,9,0.11441985,0.9153588,0.0066575366
fitness_19_9,1,Calm Reflective,suppressive,low,9,0.16764054,1.3411243,0.01629797
fitness_19_9,2,Detached Observer,suppressive,low,9,0.049012717,0.39210173,0.001986805
fitness_19_9,3,Rational Analyzer,suppressive,low,9,0.08699835,0.6959868,0.004584826
fitness_19_9,4,Emotionally Volatile,reactive,high,9,0.3208192,2.5665536,0.07083623
fitness_19_9,5,Highly Sensitive,reactive,high,9,0.41360545,3.3088436,0.10273892
fitness_19_9,6,Easily Overwhelmed,reactive,high,9,0.22683595,1.8146876,0.033439986
fitness_19_9,7,Impulsive Reactor,reactive,high,9,0.35860276,2.868822,0.08216693
fitness_19_9,8,Optimistic Interpreter,positive,medium,9,0.3198067,2.5584536,0.054014675
fitness_19_9,9,Gratitude Focused,positive,medium,9,0.15443085,1.2354468,0.015097564
fitness_19_9,10,Hope Oriented,positive,medium,9,0.2568375,2.0547,0.034933023
fitness_19_9,11,Reward Seeker,positive,medium,9,0.022893116,0.18314493,0.00026130537
fitness_19_9,12,Negative Anticipator,negative,medium,9,0.25891906,2.0713525,0.041026227
fitness_19_9,13,Critical Evaluator,negative,medium,9,0.15184839,1.2147871,0.01461239
fitness_19_9,14,Self Demanding,negative,medium,9,0.06441482,0.5153186,0.0032816264
fitness_19_9,15,Threat Aware,negative,medium,9,0.21851331,1.7481065,0.028771093
fitness_19_9,16,Emotionally Balanced,balanced,medium,9,0.07766949,0.6213559,0.002819847
fitness_19_9,17,Empathy Driven,balanced,medium,9,0.49202853,3.9362283,0.10884995
fitness_19_9,18,Socially Sensitive,balanced,medium,9,0.23229314,1.8583452,0.03317477
fitness_19_9,19,Cautious Processor,balanced,medium,9,0.07825432,0.62603456,0.0028418796
fitness_25_10,0,Stoic Regulator,suppressive,low,10,0.105106734,0.9459606,0.0070936745
fitness_25_10,1,Calm Reflective,suppressive,low,10,0.15304877,1.3774389,0.01691229
fitness_25_10,2,Detached Observer,suppressive,low,10,0.04328706,0.38958356,0.0017432661
fitness_25_10,3,Rational Analyzer,suppressive,low,10,0.07769186,0.69922674,0.0043064132
fitness_25_10,4,Emotionally Volatile,reactive,high,10,0.29109487,2.6198537,0.07112505
fitness_25_10,5,Highly Sensitive,reactive,high,10,0.37610948,3.3849854,0.1044595
fitness_25_10,6,Easily Overwhelmed,reactive,high,10,0.20624365,1.8561928,0.03398212
fitness_25_10,7,Impulsive Reactor,reactive,high,10,0.325718,2.9314618,0.08299824
fitness_25_10,8,Optimistic Interpreter,positive,medium,10,0.29193428,2.6274085,0.05429826
fitness_25_10,9,Gratitude Focused,positive,medium,10,0.1392408,1.2531673,0.014596686
fitness_25_10,10,Hope Oriented,positive,medium,10,0.23348519,2.1013668,0.03482239
fitness_25_10,11,Reward Seeker,positive,medium,10,0.021370374,0.19233336,0.0002802644
fitness_25_10,12,Negative Anticipator,negative,medium,10,0.23512547,2.1161292,0.040502563
fitness_25_10,13,Critical Evaluator,negative,medium,10,0.13689145,1.2320231,0.0141272545
fitness_25_10,14,Self Demanding,negative,medium,10,0.05727933,0.51551396,0.0029761852
fitness_25_10,15,Threat Aware,negative,medium,10,0.19800106,1.7820095,0.028287403
fitness_25_10,16,Emotionally Balanced,balanced,medium,10,0.07219896,0.64979064,0.0031297246
fitness_25_10,17,Empathy Driven,balanced,medium,10,0.44932202,4.043898,0.11326185
fitness_25_10,18,Socially Sensitive,balanced,medium,10,0.2113799,1.9024191,0.03387975
fitness_25_10,19,Cautious Processor,balanced,medium,10,0.07242249,0.6518024,0.0030985074
fitness_27_8,0,Stoic Regulator,suppressive,low,10,0.10472509,0.9425258,0.0069996533
fitness_27_8,1,Calm Reflective,suppressive,low,10,0.15268844,1.374196,0.016759701
fitness_27_8,2,Detached Observer,suppressive,low,10,0.043363996,0.39027596,0.001764744
fitness_27_8,3,Rational Analyzer,suppressive,low,10,0.07776041,0.6998437,0.004322408
fitness_27_8,4,Emotionally Volatile,reactive,high,10,0.2907006,2.6163056,0.070774965
fitness_27_8,5,Highly Sensitive,reactive,high,10,0.37524432,3.377199,0.10365686
fitness_27_8,6,Easily Overwhelmed,reactive,high,10,0.20592196,1.8532977,0.03377888
fitness_27_8,7,Impulsive Reactor,reactive,high,10,0.3251815,2.9266336,0.08254747
fitness_27_8,8,Optimistic Interpreter,positive,medium,10,0.29111236,2.6200113,0.05373536
fitness_27_8,9,Gratitude Focused,positive,medium,10,0.1392115,1.2529036,0.014591528
fitness_27_8,10,Hope Oriented,positive,medium,10,0.23285277,2.095675,0.034485098
fitness_27_8,11,Reward Seeker,positive,medium,10,0.02113735,0.19023614,0.0002686527
fitness_27_8,12,Negative Anticipator,negative,medium,10,0.234538,2.110842,0.040130816
fitness_27_8,13,Critical Evaluator,negative,medium,10,0.13683233,1.231491,0.014107459
fitness_27_8,14,Self Demanding,negative,medium,10,0.05745387,0.51708484,0.003014057
fitness_27_8,15,Threat Aware,negative,medium,10,0.19755507,1.7779956,0.02804771
fitness_27_8,16,Emotionally Balanced,balanced,medium,10,0.07186531,0.6467878,0.0030777513
fitness_27_8,17,Empathy Driven,balanced,medium,10,0.44831282,4.0348153,0.11272103
fitness_27_8,18,Socially Sensitive,balanced,medium,10,0.2110375,1.8993375,0.033679128
fitness_27_8,19,Cautious Processor,balanced,medium,10,0.07210937,0.6489843,0.0030517383
fitness_36_9,0,Stoic Regulator,suppressive,low,10,0.105440855,0.9489677,0.0071595707
fitness_36_9,1,Calm Reflective,suppressive,low,10,0.15319651,1.3787686,0.016989738
fitness_36_9,2,Detached Observer,suppressive,low,10,0.042803623,0.3852326,0.001704412
fitness_36_9,3,Rational Analyzer,suppressive,low,10,0.07699792,0.6929813,0.0042553586
fitness_36_9,4,Emotionally Volatile,reactive,high,10,0.29101744,2.619157,0.07119841
fitness_36_9,5,Highly Sensitive,reactive,high,10,0.37564522,3.380807,0.10410937
fitness_36_9,6,Easily Overwhelmed,reactive,high,10,0.20634085,1.8570677,0.034125093
fitness_36_9,7,Impulsive Reactor,reactive,high,10,0.32541066,2.928696,0.08293177
fitness_36_9,8,Optimistic Interpreter,positive,medium,10,0.29137456,2.6223712,0.054074325
fitness_36_9,9,Gratitude Focused,positive,medium,10,0.1385598,1.2470382,0.014513697
fitness_36_9,10,Hope Oriented,positive,medium,10,0.23261245,2.093512,0.034643997
fitness_36_9,11,Reward Seeker,positive,medium,10,0.021624185,0.19461767,0.00028778607
fitness_36_9,12,Negative Anticipator,negative,medium,10,0.23434567,2.109111,0.04028079
fitness_36_9,13,Critical Evaluator,negative,medium,10,0.13616717,1.2255045,0.014033288
fitness_36_9,14,Self Demanding,negative,medium,10,0.05675543,0.5107989,0.002941883
fitness_36_9,15,Threat Aware,negative,medium,10,0.19715352,1.7743818,0.028096786
fitness_36_9,16,Emotionally Balanced,balanced,medium,10,0.07274484,0.65470356,0.00320603
fitness_36_9,17,Empathy Driven,balanced,medium,10,0.4484693,4.036224,0.11251097
fitness_36_9,18,Socially Sensitive,balanced,medium,10,0.21143395,1.9029056,0.0340197
fitness_36_9,19,Cautious Processor,balanced,medium,10,0.07276531,0.6548878,0.0031390225
fitness_37_9,0,Stoic Regulator,suppressive,low,10,0.10491136,0.9442022,0.0070448285
fitness_37_9,1,Calm Reflective,suppressive,low,10,0.15283048,1.3754743,0.01685215
fitness_37_9,2,Detached Observer,suppressive,low,10,0.043382462,0.39044216,0.001793492
fitness_37_9,3,Rational Analyzer,suppressive,low,10,0.07781547,0.70033926,0.004405794
fitness_37_9,4,Emotionally Volatile,reactive,high,10,0.2909667,2.6187003,0.07117588
fitness_37_9,5,Highly Sensitive,reactive,high,10,0.37581518,3.3823366,0.10442958
fitness_37_9,6,Easily Overwhelmed,reactive,high,10,0.20607391,1.8546652,0.033957448
fitness_37_9,7,Impulsive Reactor,reactive,high,10,0.32547528,2.9292774,0.08304051
fitness_37_9,8,Optimistic Interpreter,positive,medium,10,0.29196352,2.6276717,0.054563325
fitness_37_9,9,Gratitude Focused,positive,medium,10,0.13922888,1.25306,0.0147321075
fitness_37_9,10,Hope Oriented,positive,medium,10,0.23348644,2.101378,0.03515251
fitness_37_9,11,Reward Seeker,positive,medium,10,0.021259258,0.19133332,0.00027180405
fitness_37_9,12,Negative Anticipator,negative,medium,10,0.2351004,2.1159036,0.040765814
fitness_37_9,13,Critical Evaluator,negative,medium,10,0.13685334,1.23168,0.014252815
fitness_37_9,14,Self Demanding,negative,medium,10,0.057232678,0.5150941,0.0030089123
fitness_37_9,15,Threat Aware,negative,medium,10,0.19796905,1.7817215,0.028518967
fitness_37_9,16,Emotionally Balanced,balanced,medium,10,0.0718635,0.6467715,0.0030707486
fitness_37_9,17,Empathy Driven,balanced,medium,10,0.44898427,4.0408583,0.1133437
fitness_37_9,18,Socially Sensitive,balanced,medium,10,0.21111986,1.9000788,0.033835277
fitness_37_9,19,Cautious Processor,balanced,medium,10,0.072227255,0.6500453,0.003066988
fitness_44_8,0,Stoic Regulator,suppressive,low,8,0.12826839,0.89787877,0.0065070097
fitness_44_8,1,Calm Reflective,suppressive,low,8,0.18793163,1.3155214,0.01599609
fitness_44_8,2,Detached Observer,suppressive,low,8,0.054040276,0.37828192,0.0018828699
fitness_44_8,3,Rational Analyzer,suppressive,low,8,0.09632789,0.67429525,0.0042971647
fitness_44_8,4,Emotionally Volatile,reactive,high,8,0.3591561,2.5140927,0.07026184
fitness_44_8,5,Highly Sensitive,reactive,high,8,0.4614673,3.230271,0.100436114
fitness_44_8,6,Easily Overwhelmed,reactive,high,8,0.25419614,1.7793729,0.033055805
fitness_44_8,7,Impulsive Reactor,reactive,high,8,0.4008207,2.805745,0.080842815
fitness_44_8,8,Optimistic Interpreter,positive,medium,8,0.35350922,2.4745646,0.05267561
fitness_44_8,9,Gratitude Focused,positive,medium,8,0.1715312,1.2007184,0.014561973
fitness_44_8,10,Hope Oriented,positive,medium,8,0.28417334,1.9892133,0.033610366
fitness_44_8,11,Reward Seeker,positive,medium,8,0.025191505,0.17634054,0.00027510765
fitness_44_8,12,Negative Anticipator,negative,medium,8,0.28714964,2.0100474,0.0401327
fitness_44_8,13,Critical Evaluator,negative,medium,8,0.16865376,1.1805763,0.014085531
fitness_44_8,14,Self Demanding,negative,medium,8,0.07151443,0.500601,0.0031515665
fitness_44_8,15,Threat Aware,negative,medium,8,0.24238192,1.6966734,0.02788714
fitness_44_8,16,Emotionally Balanced,balanced,medium,8,0.08738399,0.61168796,0.0028305352
fitness_44_8,17,Empathy Driven,balanced,medium,8,0.54531085,3.817176,0.10291272
fitness_44_8,18,Socially Sensitive,balanced,medium,8,0.26019526,1.8213668,0.032617208
fitness_44_8,19,Cautious Processor,balanced,medium,8,0.08778359,0.61448514,0.0027981286
fitness_50_10,0,Stoic Regulator,suppressive,low,10,0.10451165,0.94060487,0.006965605
fitness_50_10,1,Calm Reflective,suppressive,low,10,0.15244114,1.3719703,0.0167128
fitness_50_10,2,Detached Observer,suppressive,low,10,0.043574076,0.39216667,0.0018093338
fitness_50_10,3,Rational Analyzer,suppressive,low,10,0.077941924,0.7014773,0.0044155847
fitness_50_10,4,Emotionally Volatile,reactive,high,10,0.29029477,2.612653,0.070646055
fitness_50_10,5,Highly Sensitive,reactive,high,10,0.37451836,3.3706653,0.10333784
fitness_50_10,6,Easily Overwhelmed,reactive,high,10,0.20563534,1.850718,0.033727188
fitness_50_10,7,Impulsive Reactor,reactive,high,10,0.32461593,2.9215434,0.082359456
fitness_50_10,8,Optimistic Interpreter,positive,medium,10,0.29138196,2.6224375,0.054306522
fitness_50_10,9,Gratitude Focused,positive,medium,10,0.13931125,1.2538013,0.014755837
fitness_50_10,10,Hope Oriented,positive,medium,10,0.23306873,2.0976186,0.034937438
fitness_50_10,11,Reward Seeker,positive,medium,10,0.021063825,0.18957442,0.0002635392
fitness_50_10,12,Negative Anticipator,negative,medium,10,0.23466516,2.1119864,0.040502574
fitness_50_10,13,Critical Evaluator,negative,medium,10,0.13689792,1.2320813,0.014261804
fitness_50_10,14,Self Demanding,negative,medium,10,0.05753065,0.51777583,0.00305382
fitness_50_10,15,Threat Aware,negative,medium,10,0.19765265,1.7788739,0.028334638
fitness_50_10,16,Emotionally Balanced,balanced,medium,10,0.071493834,0.6434445,0.00304136
fitness_50_10,17,Empathy Driven,balanced,medium,10,0.44755718,4.0280147,0.11257226
fitness_50_10,18,Socially Sensitive,balanced,medium,10,0.21071605,1.8964444,0.0336346
fitness_50_10,19,Cautious Processor,balanced,medium,10,0.07187967,0.64691705,0.0030237937
fitness_50_8,0,Stoic Regulator,suppressive,low,8,0.12819609,0.8973726,0.006465141
fitness_50_8,1,Calm Reflective,suppressive,low,8,0.18783249,1.3148274,0.015942464
fitness_50_8,2,Detached Observer,suppressive,low,8,0.053703625,0.37592536,0.0018230503
fitness_50_8,3,Rational Analyzer,suppressive,low,8,0.09570252,0.66991764,0.0041953013
fitness_50_8,4,Emotionally Volatile,reactive,high,8,0.3588793,2.512155,0.069824204
fitness_50_8,5,Highly Sensitive,reactive,high,8,0.46088907,3.2262235,0.09935613
fitness_50_8,6,Easily Overwhelmed,reactive,high,8,0.2540145,1.7781014,0.03290108
fitness_50_8,7,Impulsive Reactor,reactive,high,8,0.4003549,2.8024843,0.08011471
fitness_50_8,8,Optimistic Interpreter,positive,medium,8,0.35229677,2.4660773,0.05203365
fitness_50_8,9,Gratitude Focused,positive,medium,8,0.17082123,1.1957487,0.014365935
fitness_50_8,10,Hope Oriented,positive,medium,8,0.28301838,1.9811287,0.033155464
fitness_50_8,11,Reward Seeker,positive,medium,8,0.025038648,0.17527054,0.0002638716
fitness_50_8,12,Negative Anticipator,negative,medium,8,0.28617287,2.00321,0.03967064
fitness_50_8,13,Critical Evaluator,negative,medium,8,0.16791414,1.175399,0.013878258
fitness_50_8,14,Self Demanding,negative,medium,8,0.0710142,0.4970994,0.0030702243
fitness_50_8,15,Threat Aware,negative,medium,8,0.24150714,1.69055,0.027547032
fitness_50_8,16,Emotionally Balanced,balanced,medium,8,0.08736699,0.6115689,0.0027943647
fitness_50_8,17,Empathy Driven,balanced,medium,8,0.5445575,3.8119028,0.10171242
fitness_50_8,18,Socially Sensitive,balanced,medium,8,0.25987417,1.8191191,0.032385312
fitness_50_8,19,Cautious Processor,balanced,medium,8,0.08776649,0.61436546,0.0027706593
fitness_57_8,0,Stoic Regulator,suppressive,low,10,0.10485799,0.9437219,0.007038391
fitness_57_8,1,Calm Reflective,suppressive,low,10,0.15271886,1.3744698,0.01684852
fitness_57_8,2,Detached Observer,suppressive,low,10,0.043236494,0.38912845,0.0017562192
fitness_57_8,3,Rational Analyzer,suppressive,low,10,0.07755536,0.6979982,0.004353092
fitness_57_8,4,Emotionally Volatile,reactive,high,10,0.29057854,2.615207,0.07099932
fitness_57_8,5,Highly Sensitive,reactive,high,10,0.3751951,3.3767557,0.10411103
fitness_57_8,6,Easily Overwhelmed,reactive,high,10,0.20587984,1.8529185,0.03392593
fitness_57_8,7,Impulsive Reactor,reactive,high,10,0.3249915,2.9249234,0.08283448
fitness_57_8,8,Optimistic Interpreter,positive,medium,10,0.29160005,2.6244004,0.054382596
fitness_57_8,9,Gratitude Focused,positive,medium,10,0.13900737,1.2510663,0.014680886
fitness_57_8,10,Hope Oriented,positive,medium,10,0.23304415,2.0973973,0.03499712
fitness_57_8,11,Reward Seeker,positive,medium,10,0.021163424,0.19047081,0.00026869643
fitness_57_8,12,Negative Anticipator,negative,medium,10,0.2347406,2.1126654,0.04063251
fitness_57_8,13,Critical Evaluator,negative,medium,10,0.1366402,1.2297618,0.014210533
fitness_57_8,14,Self Demanding,negative,medium,10,0.057150707,0.5143564,0.0029937578
fitness_57_8,15,Threat Aware,negative,medium,10,0.19763742,1.7787368,0.028414812
fitness_57_8,16,Emotionally Balanced,balanced,medium,10,0.07191398,0.6472258,0.0030907234
fitness_57_8,17,Empathy Driven,balanced,medium,10,0.44823292,4.0340962,0.11271352
fitness_57_8,18,Socially Sensitive,balanced,medium,10,0.21089962,1.8980966,0.03382285
fitness_57_8,19,Cautious Processor,balanced,medium,10,0.07222533,0.650028,0.003062991
fitness_75_10,0,Stoic Regulator,suppressive,low,10,0.104655,0.94189495,0.0069685886
